Year,Month,SettlementPoint,AveragePrice
2019,9,LZ_RAYBN,80.69863888888884
2019,9,LZ_SOUTH,81.00911111111105
2019,9,LZ_WEST,83.471138888889
2019,10,HB_BUSAVG,28.247056451612934
2019,10,HB_HOUSTON,30.393602150537653
2019,10,HB_HUBAVG,28.131760752688177
2019,10,HB_NORTH,27.995967741935484
2019,10,HB_PAN,18.71676075268816
2019,10,HB_SOUTH,29.468400537634416
2019,10,HB_WEST,24.668131720430107
2019,10,LZ_AEN,29.280443548387094
2019,10,LZ_CPS,33.553602150537664
2019,10,LZ_HOUSTON,30.642379032258074
2019,10,LZ_LCRA,29.015806451612917
2019,10,LZ_NORTH,28.732943548387126
2019,10,LZ_RAYBN,28.554381720430126
2019,10,LZ_SOUTH,32.94211021505377
2019,10,LZ_WEST,49.38336021505375
2019,11,HB_BUSAVG,23.46837500000001
2019,11,HB_HOUSTON,24.0215
2019,11,HB_HUBAVG,23.2572361111111
2019,11,HB_NORTH,23.628611111111105
2019,11,HB_PAN,11.661291666666664
2019,11,HB_SOUTH,23.718555555555533
2019,11,HB_WEST,21.66026388888888
2019,11,LZ_AEN,24.408013888888913
2019,11,LZ_CPS,25.57513888888891
2019,11,LZ_HOUSTON,24.18161111111111
2019,11,LZ_LCRA,24.485222222222248
2019,11,LZ_NORTH,24.153611111111104
2019,11,LZ_RAYBN,24.517569444444426
2019,11,LZ_SOUTH,25.80370833333333
2019,11,LZ_WEST,49.34084722222219
2019,12,HB_BUSAVG,18.715080645161272
2019,12,HB_HOUSTON,18.67249999999999
2019,12,HB_HUBAVG,18.623373655914005
2019,12,HB_NORTH,18.7319892473118
2019,12,HB_PAN,8.81724462365592
2019,12,HB_SOUTH,18.95251344086021
2019,12,HB_WEST,18.136424731182792
2019,12,LZ_AEN,19.05170698924731
2019,12,LZ_CPS,19.997862903225816
2019,12,LZ_HOUSTON,18.919852150537647
2019,12,LZ_LCRA,19.456881720430097
2019,12,LZ_NORTH,19.006801075268804
2019,12,LZ_RAYBN,19.08506720430106
2019,12,LZ_SOUTH,19.786881720430113
2019,12,LZ_WEST,39.502594086021524
